osm_id,state,city,county,district,city_district,town,suburb,village,neighbourhood,road,address,status
1043704968,Đắk Lắk,Buôn Ma Thuột,,,,,,,,Hẻm 6 Nguyễn Cư Trinh,"Hẻm 6 Nguyễn Cư Trinh, Buôn Ma Thuột, Đắk Lắk",3
1040467292,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Phố Hạ Đình,"Phố Hạ Đình, Quận Thanh Xuân, Thành phố Hà Nội",3
1024881852,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Nguyễn Gia Thiều,"Nguyễn Gia Thiều, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
1042503437,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngách 54 Ngõ 1 Võ Chí Công,"Ngách 54 Ngõ 1 Võ Chí Công, Quận Cầu Giấy, Thành phố Hà Nội",3
1049534283,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngách 42 Ngõ 29 Phố Khương Hạ,"Ngách 42 Ngõ 29 Phố Khương Hạ, Quận Thanh Xuân, Thành phố Hà Nội",3
1043669372,Tỉnh Bến Tre,Thành phố Bến Tre,,,,,,,,Hẻm 4 Đoàn Hoàng Minh,"Hẻm 4 Đoàn Hoàng Minh, Thành phố Bến Tre, Tỉnh Bến Tre",3
1043718317,Tỉnh Nghệ An,Thành phố Vinh,,,,,,,,Đường Hoàng Kim Giao,"Đường Hoàng Kim Giao, Thành phố Vinh, Tỉnh Nghệ An",3
849675231,Tỉnh Quảng Trị,Thành phố Đông Hà,,,,,,,,Quốc lộ 9,"Quốc lộ 9, Thành phố Đông Hà, Tỉnh Quảng Trị",3
1059800746,Thành phố Hà Nội,,,,Thanh Trì,,,,,Ngách 27 Ngõ 638 Đường Kim Giang,"Ngách 27 Ngõ 638 Đường Kim Giang, Thanh Trì, Thành phố Hà Nội",3
1028840337,Tỉnh Sơn La,Thành phố Sơn La,,,,,,,,Đường Lê Hồng Phong,"Đường Lê Hồng Phong, Thành phố Sơn La, Tỉnh Sơn La",3
1029247347,Tỉnh Thanh Hóa,,Hoằng Hóa,,,,,,,Ngõ 4 Đường TL510B,"Ngõ 4 Đường TL510B, Hoằng Hóa, Tỉnh Thanh Hóa",3
975270311,Thành phố Hà Nội,,,,,Sóc Sơn,,,,Đường tỉnh 131,"Đường tỉnh 131, Sóc Sơn, Thành phố Hà Nội",3
1030294947,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngách 130 Ngõ 162 Khương Trung,"Ngách 130 Ngõ 162 Khương Trung, Quận Thanh Xuân, Thành phố Hà Nội",3
1031077422,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Đường Ném Sơn,"Đường Ném Sơn, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
1053351891,Thành phố Đà Nẵng,,,,Hòa Vang,,,,,Đường Đá Bàn 2,"Đường Đá Bàn 2, Hòa Vang, Thành phố Đà Nẵng",3
1032489192,Thành phố Hà Nội,,,,Huyện Thường Tín,,,,,Ngõ 3 Xóm Đông,"Ngõ 3 Xóm Đông, Huyện Thường Tín, Thành phố Hà Nội",3
1032886317,Tỉnh Vĩnh Phúc,Phúc Yên,,,,,,,,Đường Xuân Thuỷ,"Đường Xuân Thuỷ, Phúc Yên, Tỉnh Vĩnh Phúc",3
1053802386,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 44 Nhân Hòa,"Ngõ 44 Nhân Hòa, Quận Thanh Xuân, Thành phố Hà Nội",3
1053574161,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngách 2 Ngõ 545 Phố Vũ Tông Phan,"Ngách 2 Ngõ 545 Phố Vũ Tông Phan, Quận Thanh Xuân, Thành phố Hà Nội",3
1042095177,Bình Định,,Tuy Phước,,,Tuy Phước,,,,Quốc lộ 19,"Quốc lộ 19, Tuy Phước, Bình Định",3
978048806,Tỉnh Đồng Nai,,,,,Thị trấn Trảng Bom,,,,2 Tháng 9,"2 Tháng 9, Thị trấn Trảng Bom, Tỉnh Đồng Nai",3
1042895607,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 7 Yên Phúc,"Ngõ 7 Yên Phúc, Quận Hà Đông, Thành phố Hà Nội",3
1037717892,Thành phố Hà Nội,,,,Thanh Oai,,,,,Ngõ 6 Đường Đình,"Ngõ 6 Đường Đình, Thanh Oai, Thành phố Hà Nội",3
1038695727,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Ngõ 158 Đê Tả Hồng,"Ngõ 158 Đê Tả Hồng, Huyện Đông Anh, Thành phố Hà Nội",3
973433275,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Phố Nguyễn Văn Trác,"Phố Nguyễn Văn Trác, Quận Hà Đông, Thành phố Hà Nội",3
846351931,Tỉnh Quảng Trị,,Cam Lộ,,,Cam Lộ,,,,Đường Hồ Chí Minh nhánh Đông,"Đường Hồ Chí Minh nhánh Đông, Cam Lộ, Tỉnh Quảng Trị",3
1040509182,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 27,"Ngõ 27, Quận Thanh Xuân, Thành phố Hà Nội",3
1066700484,Thành phố Hà Nội,,,,Ba Vì,,,,,Đường Tây Đằng,"Đường Tây Đằng, Ba Vì, Thành phố Hà Nội",3
1066700499,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Nguyên Khê,"Nguyên Khê, Huyện Đông Anh, Thành phố Hà Nội",3
1063109780,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Lô 10 Đền Lừ 1,"Lô 10 Đền Lừ 1, Hoàng Mai, Thành phố Hà Nội",3
846274673,Tỉnh Quảng Bình,,Lệ Thủy,,,,,,,Dương Thủy,"Dương Thủy, Lệ Thủy, Tỉnh Quảng Bình",3
1056368106,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Phố Nguyễn Thế Lập,"Phố Nguyễn Thế Lập, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
1073544804,Đắk Lắk,,Buôn Đôn,,,,,,,Quốc lộ 14C,"Quốc lộ 14C, Buôn Đôn, Đắk Lắk",3
1063218185,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Đường Sông Cầu,"Đường Sông Cầu, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
1064289886,Tỉnh Phú Thọ,Việt Trì,,,,,,,,Đường Phù Đổng,"Đường Phù Đổng, Việt Trì, Tỉnh Phú Thọ",3
987950096,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ Giáp Bát,"Ngõ Giáp Bát, Hoàng Mai, Thành phố Hà Nội",3
1064289890,Tỉnh Phú Thọ,Việt Trì,,,,,,,,Đường Quang Trung,"Đường Quang Trung, Việt Trì, Tỉnh Phú Thọ",3
1050444672,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Kinh Bắc 24,"Kinh Bắc 24, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
1065075650,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 91 Đường Nguyễn Khang,"Ngõ 91 Đường Nguyễn Khang, Quận Cầu Giấy, Thành phố Hà Nội",3
1068725000,Tỉnh Thái Bình,,Đông Hưng,,,Đông Hưng,,,,QL.10,"QL.10, Đông Hưng, Tỉnh Thái Bình",3
992480081,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 3 Nguyễn Thái Học,"Ngõ 3 Nguyễn Thái Học, Quận Hà Đông, Thành phố Hà Nội",3
992670671,Thành phố Hà Nội,,,,,Thường Tín,,,,Đường Dương Trực Nguyên,"Đường Dương Trực Nguyên, Thường Tín, Thành phố Hà Nội",3
1073349601,Tỉnh Lâm Đồng,Đà Lạt,,,,,,,,Trương Công Định,"Trương Công Định, Đà Lạt, Tỉnh Lâm Đồng",3
1066700480,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Thiên Đức,"Thiên Đức, Huyện Đông Anh, Thành phố Hà Nội",3
1067451901,Tỉnh Phú Yên,Tuy Hòa,,,,,,,,Nguyễn Du,"Nguyễn Du, Tuy Hòa, Tỉnh Phú Yên",3
1067047505,Thành phố Đà Nẵng,,,,Liên Chiểu,,,,,Kiệt 65 Ngô Xuân Thu,"Kiệt 65 Ngô Xuân Thu, Liên Chiểu, Thành phố Đà Nẵng",3
1067048735,Tỉnh Hưng Yên,,Văn Lâm,,,,,,,Tài Chính,"Tài Chính, Văn Lâm, Tỉnh Hưng Yên",3
1004337371,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 141/11 Giáp Nhị,"Ngách 141/11 Giáp Nhị, Hoàng Mai, Thành phố Hà Nội",3
849640630,Tỉnh Quảng Bình,,Lệ Thủy,,,,,,,Đường tỉnh 564,"Đường tỉnh 564, Lệ Thủy, Tỉnh Quảng Bình",3
1008863696,Thành phố Hà Nội,,,,Huyện Sóc Sơn,,,,,Đường Võ Văn Kiệt,"Đường Võ Văn Kiệt, Huyện Sóc Sơn, Thành phố Hà Nội",3
1010105321,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Hẻm 45 Ngách 77 Ngõ 207 Bùi Xương Trạch,"Hẻm 45 Ngách 77 Ngõ 207 Bùi Xương Trạch, Quận Thanh Xuân, Thành phố Hà Nội",3
1009898891,Thành phố Hà Nội,,,,Huyện Phú Xuyên,,,,,Ngách 3 Ngõ 3 Trần Phú,"Ngách 3 Ngõ 3 Trần Phú, Huyện Phú Xuyên, Thành phố Hà Nội",3
830630723,Tỉnh Quảng Trị,,,,,Thị xã Quảng Trị,,,,Võ Thị Sáu,"Võ Thị Sáu, Thị xã Quảng Trị, Tỉnh Quảng Trị",3
1012634636,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Ngõ 6 Tiên Kha 5,"Ngõ 6 Tiên Kha 5, Huyện Đông Anh, Thành phố Hà Nội",3
981556075,Tỉnh Quảng Trị,,Gio Linh,,,,,,,76,"76, Gio Linh, Tỉnh Quảng Trị",3
867601743,Tỉnh Thừa Thiên Huế,,Phong Điền,,,,,,,Quốc lộ 49B,"Quốc lộ 49B, Phong Điền, Tỉnh Thừa Thiên Huế",3
1015437176,Tỉnh Lâm Đồng,Bảo Lộc,,,,,,,,Hẻm 91 Trần Nhật Duật,"Hẻm 91 Trần Nhật Duật, Bảo Lộc, Tỉnh Lâm Đồng",3
871598540,Tỉnh Thừa Thiên Huế,,Quảng Điền,,,,,,,11A,"11A, Quảng Điền, Tỉnh Thừa Thiên Huế",3
987382735,Tỉnh Tiền Giang,,Huyện Cai Lậy,,,,,,,829,"829, Huyện Cai Lậy, Tỉnh Tiền Giang",3
988018765,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 139 Tân Mai,"Ngõ 139 Tân Mai, Hoàng Mai, Thành phố Hà Nội",3
834100919,Tỉnh Quảng Trị,,Triệu Phong,,,,,,,Quốc lộ 49C,"Quốc lộ 49C, Triệu Phong, Tỉnh Quảng Trị",3
1062492351,Tỉnh Trà Vinh,Thành phố Trà Vinh,,,,,,,,Phạm Ngũ Lão,"Phạm Ngũ Lão, Thành phố Trà Vinh, Tỉnh Trà Vinh",3
1062770976,Thành phố Hà Nội,,,,Ba Vì,,,,,Đường Đông Hưng,"Đường Đông Hưng, Ba Vì, Thành phố Hà Nội",3
1021565996,Tỉnh Thanh Hóa,,Bỉm Sơn,,,Bỉm Sơn,,,,Đường Trần Phú,"Đường Trần Phú, Bỉm Sơn, Tỉnh Thanh Hóa",3
1061353038,Tỉnh Thừa Thiên Huế,,Phong Điền,,,Phong Điền,,,,Quốc lộ 1,"Quốc lộ 1, Phong Điền, Tỉnh Thừa Thiên Huế",3
1063227186,Tỉnh Bắc Giang,Bắc Giang,,,,,,,,Ngô Gia Tự,"Ngô Gia Tự, Bắc Giang, Tỉnh Bắc Giang",3
244467057,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Hàm Nghi,"Hàm Nghi, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
244461432,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Trần Hưng Đạo,"Trần Hưng Đạo, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
998753770,Thành phố Hà Nội,,,,Huyện Đan Phượng,,,,,Đường Phùng,"Đường Phùng, Huyện Đan Phượng, Thành phố Hà Nội",3
306540538,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Đường số 4,"Đường số 4, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
1063139118,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngách 16 Ngõ 75 Đường Hồ Tùng Mậu,"Ngách 16 Ngõ 75 Đường Hồ Tùng Mậu, Quận Cầu Giấy, Thành phố Hà Nội",3
287511470,Tỉnh Bình Phước,,Huyện Đồng Phú,,,,,,,Quốc lộ 14,"Quốc lộ 14, Huyện Đồng Phú, Tỉnh Bình Phước",3
1000954420,Thành phố Hà Nội,,,,Thanh Trì,,,,,Quốc lộ 1,"Quốc lộ 1, Thanh Trì, Thành phố Hà Nội",3
244467056,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Triệu Quang Phục,"Triệu Quang Phục, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
1001815810,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Ngõ 7 Kim Quy,"Ngõ 7 Kim Quy, Huyện Đông Anh, Thành phố Hà Nội",3
308426629,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Trần Huy Liệu,"Trần Huy Liệu, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
306777811,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Nguyễn Thái Học,"Nguyễn Thái Học, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
1028612036,Tỉnh Sơn La,Thành phố Sơn La,,,,,,,,Đường Nguyễn Văn Trân,"Đường Nguyễn Văn Trân, Thành phố Sơn La, Tỉnh Sơn La",3
244474182,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Lương Thế Vinh,"Lương Thế Vinh, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
244478209,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Huỳnh Văn Nghệ,"Huỳnh Văn Nghệ, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
1030168646,Tỉnh Kiên Giang,,Huyện Kiên Lương,,,,,,,Quốc lộ 80,"Quốc lộ 80, Huyện Kiên Lương, Tỉnh Kiên Giang",3
1030300346,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 79 Khương Trung,"Ngõ 79 Khương Trung, Quận Thanh Xuân, Thành phố Hà Nội",3
1030050836,Tỉnh Vĩnh Phúc,Vĩnh Yên,,,,,,,,Đường Ngô Quyền,"Đường Ngô Quyền, Vĩnh Yên, Tỉnh Vĩnh Phúc",3
871520544,Tỉnh Thừa Thiên Huế,,Phong Điền,,,,,,,6,"6, Phong Điền, Tỉnh Thừa Thiên Huế",3
1032446816,Thành phố Hà Nội,,,,Huyện Đan Phượng,,,,,Ngách 9 Ngõ 1 Đường Tỉnh 422,"Ngách 9 Ngõ 1 Đường Tỉnh 422, Huyện Đan Phượng, Thành phố Hà Nội",3
1032791876,Thành phố Hà Nội,,,,Huyện Thường Tín,,,,,Ngõ 19 Xóm Phạm,"Ngõ 19 Xóm Phạm, Huyện Thường Tín, Thành phố Hà Nội",3
1007616625,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngách 56 Ngõ 125 Bùi Xương Trạch,"Ngách 56 Ngõ 125 Bùi Xương Trạch, Quận Thanh Xuân, Thành phố Hà Nội",3
149459278,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Nguyễn Chánh,"Nguyễn Chánh, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
1060463352,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 407 Phố Vĩnh Hưng,"Ngõ 407 Phố Vĩnh Hưng, Hoàng Mai, Thành phố Hà Nội",3
1034345861,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 282 Định Công,"Ngõ 282 Định Công, Hoàng Mai, Thành phố Hà Nội",3
843818195,Tỉnh Gia Lai,,Ia Grai,,,,,,,Quốc lộ 14C,"Quốc lộ 14C, Ia Grai, Tỉnh Gia Lai",3
317308955,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Đinh Bộ Lĩnh,"Đinh Bộ Lĩnh, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
149473743,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Phú Riềng Đỏ,"Phú Riềng Đỏ, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
481549855,Đắk Lắk,,Buôn Đôn,,,,,,,Cầu số 8,"Cầu số 8 (Serepôk), Buôn Đôn, Đắk Lắk",3
1034724191,Tỉnh Thái Bình,Thái Bình,,,,,,,,Chu Văn An,"Chu Văn An, Thái Bình, Tỉnh Thái Bình",3
1035910481,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 115 Trần Hòa,"Ngõ 115 Trần Hòa, Hoàng Mai, Thành phố Hà Nội",3
1068701946,Tỉnh Thái Bình,,Kiến Xương,,,,,,,Đường tỉnh 457,"Đường tỉnh 457, Kiến Xương, Tỉnh Thái Bình",3
1010211085,Thành phố Hà Nội,,,,Huyện Phú Xuyên,,,,,Ngõ 3 Thống Nhất,"Ngõ 3 Thống Nhất, Huyện Phú Xuyên, Thành phố Hà Nội",3
1010489020,Tỉnh Thanh Hóa,,Hoằng Hóa,,,,,,,Ngõ 3 Đường số 5,"Ngõ 3 Đường số 5, Hoằng Hóa, Tỉnh Thanh Hóa",3
1010466415,Tỉnh Thanh Hóa,,Hoằng Hóa,,,,,,,Ngõ 3 Đường HH.26,"Ngõ 3 Đường HH.26, Hoằng Hóa, Tỉnh Thanh Hóa",3
308426833,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Trần Quốc Toản,"Trần Quốc Toản, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
306540544,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Lê Thị Riêng,"Lê Thị Riêng, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
848278735,Tỉnh Kon Tum,,Ia H'Drai,,,,,,,QL.14C,"QL.14C, Ia H'Drai, Tỉnh Kon Tum",3
149459282,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Trần Hữu Độ,"Trần Hữu Độ, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
141722592,Tỉnh Bình Phước,,Bù Đăng,,,,,,,Quốc lộ 14,"Quốc lộ 14, Bù Đăng, Tỉnh Bình Phước",3
1066700493,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Ngõ 9 Đ.Tây Cao Tốc,"Ngõ 9 Đ.Tây Cao Tốc, Huyện Đông Anh, Thành phố Hà Nội",3
1038696371,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Ngách 3 Ngõ 118 Đê Tả Hồng,"Ngách 3 Ngõ 118 Đê Tả Hồng, Huyện Đông Anh, Thành phố Hà Nội",3
1037260256,Tỉnh Bắc Ninh,,Yên Phong,,,,,,,YP 8,"YP 8, Yên Phong, Tỉnh Bắc Ninh",3
149459199,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Trần Văn Trà,"Trần Văn Trà, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
138108914,Tỉnh Bình Phước,,Phú Riềng,,,Phú Riềng,,,,Cầu Rạt,"Cầu Rạt, Phú Riềng, Tỉnh Bình Phước",3
1068158192,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 4,"Ngõ 4, Quận Hà Đông, Thành phố Hà Nội",3
1012665760,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngách 37 Ngõ 460 Khương Đình,"Ngách 37 Ngõ 460 Khương Đình, Quận Thanh Xuân, Thành phố Hà Nội",3
1062770997,Thành phố Hà Nội,,,,Huyện Quốc Oai,,,,,Đường Hoàng Xá,"Đường Hoàng Xá, Huyện Quốc Oai, Thành phố Hà Nội",3
149459214,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Lý Tự Trọng,"Lý Tự Trọng, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
149459267,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Đặng Trần Côn,"Đặng Trần Côn, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
306834049,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Dương Bá Trạc,"Dương Bá Trạc, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
1041345416,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 93 Phố Vũ Hữu,"Ngõ 93 Phố Vũ Hữu, Quận Thanh Xuân, Thành phố Hà Nội",3
1015279825,Thành phố Hà Nội,,,,Huyện Đan Phượng,,,,,Ngõ 107 Vạn Xuân,"Ngõ 107 Vạn Xuân, Huyện Đan Phượng, Thành phố Hà Nội",3
1072241568,Thành phố Hải Phòng,,Huyện Thủy Nguyên,,,,,,,Hữu Quan,"Hữu Quan, Huyện Thủy Nguyên, Thành phố Hải Phòng",3
1015879330,Thành phố Hà Nội,,,,,Thị xã Sơn Tây,,,,Đường La Thành,"Đường La Thành, Thị xã Sơn Tây, Thành phố Hà Nội",3
1043718296,Tỉnh Hòa Bình,Thành phố Hoà Bình,,,,,,,,Bà Triệu,"Bà Triệu, Thành phố Hoà Bình, Tỉnh Hòa Bình",3
1018689190,Tỉnh Phú Thọ,Việt Trì,,,,,,,,Tân Bình,"Tân Bình, Việt Trì, Tỉnh Phú Thọ",3
1018812265,Thành phố Hà Nội,,,,Huyện Phú Xuyên,,,,,Ngõ 8 Xóm Đông,"Ngõ 8 Xóm Đông, Huyện Phú Xuyên, Thành phố Hà Nội",3
1066900827,Tỉnh Lâm Đồng,Bảo Lộc,,,,,,,,Trần Phú,"Trần Phú, Bảo Lộc, Tỉnh Lâm Đồng",3
1020572920,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Hẻm 78 Ngách 40 Ngõ 358 Bùi Xương Trạch,"Hẻm 78 Ngách 40 Ngõ 358 Bùi Xương Trạch, Quận Thanh Xuân, Thành phố Hà Nội",3
1021611700,Tỉnh Thanh Hóa,,Hà Trung,,,Hà Trung,,,,Quốc lộ 1,"Quốc lộ 1, Hà Trung, Tỉnh Thanh Hóa",3
1021645330,Tỉnh Thanh Hóa,,Triệu Sơn,,,Triệu Sơn,,,,Đường Nguyễn Trinh Cơ,"Đường Nguyễn Trinh Cơ, Triệu Sơn, Tỉnh Thanh Hóa",3
1068701952,Tỉnh Thái Bình,,Đông Hưng,,,Đông Hưng,,,,Quốc lộ 39,"Quốc lộ 39, Đông Hưng, Tỉnh Thái Bình",3
1068719142,Tỉnh Thái Bình,Thái Bình,,,,,,,,Phố Tôn Thất Tùng,"Phố Tôn Thất Tùng, Thái Bình, Tỉnh Thái Bình",3
1072905132,Tỉnh Ninh Bình,Ninh Bình,,,,,,,,Tô Vĩnh Diện,"Tô Vĩnh Diện, Ninh Bình, Tỉnh Ninh Bình",3
1029554200,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngách 1 Ngõ 97 Khương Trung,"Ngách 1 Ngõ 97 Khương Trung, Quận Thanh Xuân, Thành phố Hà Nội",3
867057726,Tỉnh Quảng Trị,,Huyện Hướng Hoá,,,,,,,Đường Hồ Chí Minh nhánh Tây,"Đường Hồ Chí Minh nhánh Tây, Huyện Hướng Hoá, Tỉnh Quảng Trị",3
873309151,Tỉnh Thừa Thiên Huế,,A Lưới,,,,,,,Quốc lộ 49,"Quốc lộ 49, A Lưới, Tỉnh Thừa Thiên Huế",3
306777799,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Bà Triệu,"Bà Triệu, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
1030833880,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Lê Văn Thịnh,"Lê Văn Thịnh, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
831099042,Tỉnh Thừa Thiên Huế,,A Lưới,,,,,,,Quốc lộ 14,"Quốc lộ 14, A Lưới, Tỉnh Thừa Thiên Huế",3
306540541,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Đường số 3,"Đường số 3, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
1034955370,Thành phố Hà Nội,,,,Huyện Thường Tín,,,,,Quốc lộ 1,"Quốc lộ 1, Huyện Thường Tín, Thành phố Hà Nội",3
1036418815,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Phố Nguyễn Đức Cảnh,"Phố Nguyễn Đức Cảnh, Hoàng Mai, Thành phố Hà Nội",3
873309150,Tỉnh Thừa Thiên Huế,,A Lưới,,,,,,,Quốc lộ,"Quốc lộ, A Lưới, Tỉnh Thừa Thiên Huế",3
849962130,Tỉnh Quảng Trị,,Đakrông,,,,,,,Quốc lộ 14,"Quốc lộ 14, Đakrông, Tỉnh Quảng Trị",3
1040484340,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 163,"Ngõ 163, Quận Cầu Giấy, Thành phố Hà Nội",3
308426599,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Phạm Ngũ Lão,"Phạm Ngũ Lão, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
841217910,Tỉnh Quảng Trị,,Huyện Hướng Hoá,,,,,,,Đường tỉnh 586,"Đường tỉnh 586, Huyện Hướng Hoá, Tỉnh Quảng Trị",3
306777797,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Hoàng Hoa Thám,"Hoàng Hoa Thám, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
1043718295,Tỉnh Hòa Bình,Thành phố Hoà Bình,,,,,,,,Võ Thị Sáu,"Võ Thị Sáu, Thành phố Hoà Bình, Tỉnh Hòa Bình",3
849962129,Tỉnh Quảng Trị,,Đakrông,,,,,,,Đường Hồ Chí Minh,"Đường Hồ Chí Minh, Đakrông, Tỉnh Quảng Trị",3
1050786880,Tỉnh Khánh Hòa,Nha Trang,,,,,,,,Thu Bồn,"Thu Bồn, Nha Trang, Tỉnh Khánh Hòa",3
1050691180,Tỉnh Bắc Giang,Bắc Giang,,,,,,,,Hùng Vương,"Hùng Vương, Bắc Giang, Tỉnh Bắc Giang",3
306540546,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Lê Thị Hồng Gấm,"Lê Thị Hồng Gấm, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
317308954,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Trần Quang Khải,"Trần Quang Khải, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
317311174,Tỉnh Bình Phước,,Bù Đăng,,,,,,,Đường 33,"Đường 33, Bù Đăng, Tỉnh Bình Phước",3
1053299575,Thành phố Đà Nẵng,,,,Liên Chiểu,,,,,Nguyễn Bá Phát,"Nguyễn Bá Phát, Liên Chiểu, Thành phố Đà Nẵng",3
149459209,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Phan Văn Trị,"Phan Văn Trị, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
149459237,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Lê Hồng Phong,"Lê Hồng Phong, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
